# Index: draw
# Unit: none

Draw,ge_empirical_distribution_lowpass
4738,0.61836547
4739,0.33890569
4740,0.80329579
4741,0.68550879
4742,0.81250483
4743,0.322427
4744,0.69722265
4745,0.088984326
4746,0.50360721
4747,0.67507094
4748,0.60075545
4749,0.85084039
4750,0.58391166
4751,0.82624602
4752,0.5035094
4753,0.47592098
4754,0.53781635
4755,0.83586419
4756,0.9465453
4757,0.26696345
4758,0.77126163
4759,0.824992
4760,0.72796547
4761,0.69924551
4762,0.91971749
4763,0.64645934
4764,0.71524858
4765,0.49416941
4766,0.85377502
4767,0.91449147
4768,0.44362149
4769,0.84473509
4770,0.8714298
4771,0.71000552
4772,0.46067724
4773,0.68014634
4774,0.41805443
4775,0.63535559
4776,0.58640337
4777,0.54341221
4778,0.76978171
4779,0.90145802
4780,0.55935007
4781,0.50059241
4782,0.39206234
4783,1.0733159
4784,0.88041991
4785,0.99352151
4786,0.64678842
4787,0.54191279
4788,0.6878168
4789,0.96344084
4790,0.51796842
4791,0.95746195
4792,0.88656825
4793,0.64731598
4794,0.83946764
4795,0.21403976
4796,0.75873792
4797,0.50210434
4798,0.74208993
4799,0.14393745
4800,0.49334848
4801,0.01118712
4802,0.56503713
4803,0.52740103
4804,0.87309939
4805,0.75482142
4806,0.99558121
4807,0.63523066
4808,0.74928021
4809,0.53894305
4810,0.907749
4811,0.62015331
4812,0.21081698
4813,0.89065236
4814,0.59823734
4815,0.56768
4816,0.77203643
4817,0.49827844
4818,0.50330311
4819,0.46967274
4820,0.58256203
4821,0.68188477
4822,0.29827344
4823,0.71183127
4824,0.58233798
4825,0.55780125
4826,0.65669316
4827,0.69243526
4828,0.68916637
4829,0.3653129
4830,0.67266011
4831,0.56392103
4832,0.24735048
4833,0.63749123
4834,-0.26006129
4835,0.16438773
4836,0.57740957
4837,0.61679161
4838,0.54839939
4839,0.56825238
4840,0.44107696
4841,0.2595093
4842,0.43259948
4843,0.39006382
4844,0.95767641
4845,0.72721958
4846,0.8415814
4847,-1.1445295
4848,0.72254378
4849,0.65758353
4850,0.52035373
4851,-0.38471058
4852,0.72554672
4853,0.65728474
4854,0.6980049
4855,0.66559345
4856,0.72240919
4857,0.74174786
4858,0.87210786
4859,0.62733203
4860,0.46490923
4861,0.55881959
4862,1.0218077
4863,0.85121202
4864,0.58734572
4865,0.52292979
4866,0.5957309
4867,0.45693541
4868,0.78105539
4869,0.47765282
4870,0.78569764
4871,0.34277436
4872,0.50555789
4873,1.0564133
4874,0.83284944
4875,0.41994426
4876,0.60388702
4877,0.95436794
4878,0.36379167
4879,0.28324735
4880,0.88170445
4881,0.53218067
4882,0.52710229
4883,0.53253633
4884,0.49911124
4885,0.53430277
4886,0.55718732
4887,0.52241677
4888,0.5863328
4889,0.65032792
4890,0.56238919
4891,0.62440532
4892,0.71554226
4893,0.58698785
4894,0.57140148
4895,0.76659763
4896,0.71383232
4897,0.6153416
4898,0.71967566
4899,0.27017754
4900,0.40597057
4901,0.83140182
4902,0.64516169
4903,0.77389789
4904,0.56862849
4905,0.67482293
4906,0.87039059
4907,0.6603896
4908,0.49209684
4909,0.88538224
4910,0.76793897
4911,0.8171823
4912,0.63003224
4913,0.77049327
4914,0.49861863
4915,0.85179996
4916,0.90247065
4917,0.94859505
4918,0.57195979
4919,0.57869792
4920,0.6340605
4921,0.67911768
4922,0.44960162
4923,0.60961878
4924,0.14634821
4925,0.74205905
4926,0.77818143
4927,0.5870868
4928,0.42059794
4929,0.69471884
4930,0.47438681
4931,0.52110326
4932,0.74677026
4933,0.79523605
4934,0.77555412
4935,0.78024375
4936,0.66024762
4937,0.34888566
4938,0.57400179
4939,0.61339855
4940,0.54064363
4941,0.84088713
4942,0.80421185
4943,-1.1678637
4944,-0.24303757
4945,0.68638003
4946,0.79811263
4947,0.66352749
4948,0.65832728
4949,1.1335732
4950,0.69707578
4951,0.78771192
4952,0.59910733
4953,-0.15914442
4954,0.3230482
4955,0.43957037
4956,0.41748857
4957,1.0842978
4958,0.48771837
4959,0.41716078
4960,0.66043437
4961,-0.29179123
4962,1.0647644
4963,0.78388113
4964,-0.52030742
4965,0.59913492
4966,0.8146103
4967,0.1737489
4968,0.72360206
4969,0.6881479
4970,0.45957097
4971,0.75925869
4972,0.41766161
4973,0.18920603
4974,0.64140248
4975,0.55683815
4976,0.43106934
4977,0.79083925
4978,0.96890193
4979,0.96188509
4980,0.72534347
4981,1.1689326
4982,0.32485777
4983,0.84739798
4984,0.77096605
4985,0.66403598
4986,-0.049615026
4987,0.004510223
4988,0.8514294
4989,0.42934713
4990,0.94544375
4991,0.9962855
4992,0.61092997
4993,0.69063276
4994,0.41856605
4995,0.77960038
4996,0.77083105
4997,0.73382211
4998,0.61430424
4999,0.41073829
5000,0.65140128
