Country,ISO3,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Saint Helena,SHN,0.035592935,0.035934452,0.036253719,0.036567697,0.036857103,0.037079413,0.037199501,0.037377475,0.037526433,0.037706792,0.037947829,0.03886386,0.04013569,0.040607344,0.040965575,0.04128292,0.041382714,0.042673146,0.042362711,0.041990556,0.041500833,0.039988626,0.039303511,0.039504759,0.039270366,0.038818787,0.038514239,0.039160917,0.039052634,0.039173631,0.04585691,0.042509713,0.042643812,0.042619408,0.049368078,0.04964496,0.04792965,0.051452923,0.057393841,0.056937461,0.057251738,0.057218975,0.056568421,0.062618874,0.062328444,0.062449837,0.063696482,0.064998391,0.06689209,0.06780966
Solomon Islands,SLB,2.048945764,2.385179705,2.287347025,2.425402673,2.712956679,2.912193702,3.29855271,3.62376484,3.948923926,3.960470472,4.328697055,4.459047626,4.263753017,4.083891482,4.085234179,4.075884621,4.023810785,3.052533588,3.081946254,3.148468671,3.305869032,3.450182112,3.55479222,3.643451619,3.712817655,3.943322526,4.066405596,4.114326871,4.141817655,4.285505509,4.366740512,4.315010728,4.404235344,4.566229447,4.771889082,4.961450084,5.141137038,5.294224105,5.514214755,5.623229646,5.813246509,6.042977259,6.27498011,6.537917039,6.741553861,6.937912124,7.113448825,7.314369916,7.506509359,7.701689145
Sierra Leone,SLE,90.7712596,94.26325103,93.29015558,93.21801609,95.14422566,96.78243517,99.67189214,100.7526684,102.8051159,99.29073333,100.2930132,98.8149365,98.9513988,95.03759509,88.389539,91.16305521,91.36876075,93.14089625,96.08726622,97.43940798,105.5079348,102.9256661,100.6322576,102.5237939,97.72801935,94.22122811,93.11722845,95.50904587,94.10732375,89.99576358,89.32458606,97.02042828,108.4625888,113.2886826,124.9232749,137.6513091,150.1158948,127.7635439,135.2717148,143.2189661,151.1110727,159.5614972,172.3933321,172.9514133,180.6813357,168.7964501,181.2439951,183.167854,215.0658139,175.6872915
El Salvador,SLV,115.5507564,112.1432129,115.6782257,110.4391253,114.4769178,117.3730948,123.0232652,132.9077025,138.3728658,142.1359493,132.79739,127.1854489,120.1350074,119.9771805,122.2625446,126.9389382,127.9701389,131.345987,134.2938714,138.0060144,142.5262595,146.8667609,150.8300885,149.1904205,154.0180037,147.1714815,159.9912842,162.582369,153.6920943,157.2595822,143.8697605,153.7623709,159.5057623,157.8330527,160.3520339,161.6126828,166.515068,161.9864272,154.7431894,152.5966238,147.5825306,137.5231672,144.826399,132.1091573,142.0334592,141.4291491,136.7260662,135.9086803,127.7736989,126.2751665
Somalia,SOM,516.6686644,514.8966973,524.6286403,519.9395357,515.4245242,553.7659818,554.51709,590.671331,635.337598,634.4511417,634.1493317,658.5394179,678.7338385,660.2617676,670.4356176,693.8318335,699.8351897,726.3621815,757.114183,754.8709849,713.4166088,640.3549005,591.5882105,640.2416981,686.5741336,706.5215343,722.3115121,738.5226086,744.0142406,759.9871718,771.6540891,788.4412388,801.1421727,813.0437737,826.5056359,842.3319653,815.6833125,785.2214936,795.2633892,803.2008388,813.5625081,824.7701216,835.0912471,838.9340194,845.8223095,850.6141395,857.2629092,859.3102446,864.9737472,885.3118662
Saint Pierre and Miquelon,SPM,0.153124682,0.155387592,0.157908651,0.160700838,0.162504656,0.165209541,0.165663899,0.166957417,0.167437712,0.16804971,0.169133048,0.169799751,0.18961609,0.190584186,0.19213926,0.192090159,0.194315554,0.197444142,0.199147216,0.202740397,0.205996858,0.206510157,0.206231009,0.20209068,0.202565193,0.20059866,0.200569348,0.199150502,0.199361685,0.1992156,0.198026876,0.197992793,0.19826033,0.19871489,0.198663313,0.198759354,0.198842384,0.198888794,0.198878181,0.199086112,0.199393512,0.199551758,0.199552458,0.200352165,0.199979216,0.200038532,0.200086585,0.200381041,0.200960158,0.201133771
Sao Tome and Principe,STP,0.768852654,0.776516247,0.772071562,0.795682379,0.798568259,0.829678747,0.867108853,0.880723127,0.906329081,0.923890247,0.940321447,0.996810808,1.007785821,1.040050091,1.07690876,1.099980939,1.125510675,1.160986535,1.190307455,1.218606952,1.3957274,1.439170902,1.468567176,1.490812205,1.52308439,1.572852171,1.59934035,1.63341692,1.666676799,1.742717438,1.787947392,1.819822759,1.881108231,1.946826291,1.975644044,2.019484812,2.048316184,2.081120663,2.128668545,2.18934454,2.233958451,2.282757767,2.312801807,2.382022582,2.452799425,2.525094255,2.589574742,2.655343423,2.694240582,2.754776848
Suriname,SUR,29.90606506,30.2858456,28.58122756,32.47260392,31.47618451,32.68720373,32.75820376,33.81532001,36.16491486,38.06484254,40.95288527,43.09709641,43.56010701,43.39118902,43.23477054,42.48088608,42.68374487,41.13994673,40.97268105,41.44712589,34.41197322,36.95060387,41.2647879,36.63986501,37.46200597,38.18762844,38.20990248,34.51856848,34.24801364,35.20136554,30.42560062,32.48650243,26.72759099,30.43113827,29.73301228,28.70510025,29.14135746,29.27435373,30.65046563,34.41721967,34.52782191,35.71464039,34.22641715,35.94225111,36.87765402,36.20167779,37.00788438,36.06772234,35.15060573,36.53595887
Slovakia,SVK,379.0245511,383.3018991,383.6412855,373.4511754,363.8112547,366.4226823,361.0016717,361.4755655,366.4709283,361.833545,351.2790987,353.5030228,360.4851047,365.5775974,369.3861289,368.2781004,365.333887,368.0236838,373.5522493,375.1066967,378.6096609,340.3539573,308.268496,288.7766658,278.595998,266.0294196,275.5873612,267.2306561,265.5345888,264.2313147,252.1118726,253.8023403,250.0298832,253.5202808,253.0065167,244.0038832,248.6547723,250.817633,247.1991345,243.7658197,236.4854765,235.0760439,222.4014646,219.9260743,208.3943398,212.5450002,215.3506754,216.4942157,210.556914,211.170218
Slovenia,SVN,118.0267988,123.0374137,121.7645995,126.4522657,132.0431838,136.2558437,134.7164254,137.2498809,142.332797,142.0765027,142.431833,149.7698582,154.6844592,158.3713188,162.2538565,162.2819365,160.81713,161.4446487,158.3135868,156.8298957,161.5892233,153.3796977,142.892104,136.9683617,130.9252743,130.0039371,129.71862,133.3185763,130.5881554,128.1195671,132.6596931,134.5684219,142.1159913,144.1100215,141.1599479,141.777986,143.4734907,140.3921719,143.6248523,140.5729097,136.1979156,134.2020016,131.2973574,127.3193144,117.4343132,121.2295155,120.1336702,122.0607872,119.2124735,119.8579791
Sweden,SWE,502.1880898,489.6967596,499.238163,527.017952,530.6471765,505.7808409,507.023485,494.0946473,508.8322496,524.2172454,526.0657342,523.6813975,508.8100962,524.4012901,537.8147348,532.2232413,529.2917964,533.8205906,541.6192011,546.1433851,553.8375222,540.4108945,536.7178852,550.1319526,555.8272164,547.3469993,533.0190378,568.9086224,538.1634015,545.3135492,548.9482018,543.3529135,555.0029044,562.802933,579.4961573,468.0092121,527.6586299,520.1134067,505.7228561,495.212927,489.2693439,488.9995263,486.7791882,471.2686343,457.9203005,452.920735,455.5448025,462.5838428,458.6467037,457.3678482
Swaziland,SWZ,45.89464494,46.43500997,48.59897838,50.20611603,51.17884679,52.36351344,55.48639285,53.91726895,57.92015503,59.49815991,59.82123723,59.90348133,58.87236376,59.05436006,58.14671017,59.92516091,61.31845293,60.56967373,60.39747168,61.30341224,61.38988211,65.13428669,65.85917786,59.49396976,62.81900971,63.26506149,65.62833429,66.63790262,63.95136283,68.89870717,64.74393929,61.22449195,63.20911703,65.79634247,67.39317304,66.38148302,63.97618673,65.20910057,63.36773759,60.28331633,54.83620282,51.18704468,51.9444745,53.89206553,53.71558016,53.86979011,53.47468882,52.38572725,53.1181964,53.35957571
Seychelles,SYC,0.858317572,0.978500128,1.045926105,1.106654301,1.174482037,1.245400094,1.295803399,1.332721245,1.383951661,1.433458739,1.479820407,1.507575872,1.509216453,1.526178118,1.532959033,1.559567499,1.569307334,1.578989946,1.610138766,1.61423977,1.644074931,1.684870848,1.697647725,1.728802752,1.743298314,1.753841372,1.771554388,1.81220724,1.840177628,1.860790286,1.902986372,1.900768098,1.934093874,1.954816298,2.009106507,2.038810931,2.094390951,2.133705447,2.142494511,2.161637977,2.179734766,2.209426348,2.252119626,2.290165168,2.34674373,2.397257786,2.455713067,2.49369859,2.511263261,2.559537977
Syrian Arab Republic,SYR,272.7657439,272.9916506,290.8816038,280.1131781,314.7767325,419.5247016,442.3296455,421.8334853,453.4933093,425.8924804,451.9756624,468.9345511,465.7542394,490.9907931,494.2135119,502.264744,536.4264985,608.4559911,689.0188605,830.0644992,923.0629819,1105.554279,1091.370314,1187.926278,1212.616708,1210.165664,1211.211477,1192.234179,1174.498059,1176.693465,1225.002137,980.68988,830.388923,835.1027749,783.7032479,805.7043452,783.0110969,792.5679465,740.283401,797.3874289,799.5556173,776.1368379,606.878889,505.5820969,476.0249792,454.9996527,440.361733,417.4584333,359.5776478,355.783919
Turks and Caicos Islands,TCA,0.063065335,0.068432914,0.070640399,0.073856922,0.076838024,0.079691369,0.082448537,0.084999875,0.087569454,0.091121345,0.094490575,0.10133705,0.109559408,0.118513039,0.128086239,0.138010267,0.147102762,0.155701209,0.165842092,0.176518633,0.195155451,0.208376564,0.224046185,0.243589935,0.26243486,0.280051217,0.292347898,0.297387653,0.308094988,0.328224768,0.36093095,0.383444266,0.419106028,0.261557278,0.373204709,0.414002175,0.415300491,0.428178714,0.472068347,0.474455093,0.466114385,0.504471474,0.518731078,0.533042183,0.487892498,0.498437011,0.453764366,0.439942077,0.44392106,0.423395839
Chad,TCD,243.5436183,249.01177,264.8016161,242.4534426,202.9409957,209.2976943,216.3182543,229.2087935,241.6734807,249.0533418,253.8164033,258.5787855,263.6254706,262.8746837,223.3347561,224.6895403,235.4343978,247.3815398,259.6440521,272.1259166,289.6687216,476.0156882,497.6804326,517.7199704,542.3333695,569.6754724,592.3069682,622.1221883,648.6093324,680.5633804,710.0172345,748.6401903,791.2446315,844.6032459,931.4164228,983.820845,1028.288681,1076.450696,1130.207582,1190.860289,1259.225103,1318.483947,1390.701638,1470.783052,1545.923347,1674.710261,1762.692321,1856.131365,1961.542308,2070.132621
Togo,TGO,48.53929989,48.14847195,48.80375126,48.24065963,49.32029296,51.20338087,52.04201763,53.23002567,54.45356163,54.81931948,53.65733667,54.91290322,59.9674243,58.30439398,61.06127521,62.92167812,65.96495284,68.57821426,75.51298134,75.08794176,79.15215229,79.18566232,76.42918266,80.16238806,86.06395318,85.10863402,94.98046364,99.6653221,106.4089587,112.0056959,114.3907061,116.9373559,119.9480445,122.5189946,125.4590237,130.3379412,133.0140747,136.2440241,139.8478209,148.5225428,152.6086329,155.9783576,173.5901735,178.4827367,182.0730525,185.5799049,186.9799239,192.7115626,201.3635019,209.4636538
Thailand,THA,3326.111434,3358.846817,3243.520285,3511.921475,3385.693102,3691.760938,3660.76712,3816.552034,3894.832015,3789.78667,3876.646061,3900.046259,3870.130051,3954.000557,3972.947613,4067.715742,3923.862808,3933.134169,4141.029968,4191.350926,3955.623986,4133.354937,4141.793811,4067.39559,4047.128954,3957.870015,3930.701099,4041.706889,3871.823688,3944.793437,3906.661327,3976.652774,3941.331105,4132.578442,4194.760178,4309.691634,4369.760987,4597.571032,4686.758475,4797.814614,5081.781039,4999.34075,5069.447015,5030.945182,4771.759916,4507.349542,4625.003821,4564.450004,4449.043803,4284.730822
Tajikistan,TJK,140.7461857,147.3985259,151.4369176,154.4740498,158.9198907,162.7837041,164.0476444,164.614573,167.6527148,169.7784426,171.7841143,172.339091,174.835407,177.373519,181.4678409,184.1417702,185.8905633,189.4169267,189.0179794,191.3756743,193.1206757,185.7616428,177.5490237,162.2183319,158.3553286,151.5976211,142.2884488,139.9523115,135.8094134,136.0289248,140.77969,143.4141532,148.1980654,153.9635441,162.7085971,171.1523819,179.6463435,188.4179457,213.7999927,225.9129708,229.7990876,239.1909478,257.6955974,270.783587,283.8320411,299.2891231,312.0099258,322.1473212,326.6383731,334.1672154
Tokelau,TKL,0.015410839,0.01500867,0.014726266,0.014589032,0.01444754,0.014265808,0.013828245,0.013552777,0.013537938,0.013397296,0.013356051,0.013374711,0.013538511,0.013622627,0.013198211,0.012990984,0.012686602,0.012432352,0.012037534,0.011608081,0.011279133,0.011142973,0.011049878,0.010956471,0.010904677,0.010851791,0.010893295,0.010977169,0.011103081,0.011057682,0.010970101,0.010753942,0.010495082,0.010108494,0.009764413,0.009506342,0.009335471,0.009206413,0.009160383,0.00915975,0.009202019,0.009244437,0.009329409,0.009414672,0.009543199,0.009668625,0.009798704,0.00989159,0.00998914,0.010098475
Turkmenistan,TKM,492.3566618,499.2911778,519.5940183,547.3550905,588.9244341,634.2298677,681.0339523,718.6257437,760.6893071,810.4212713,853.9364282,889.0288416,936.0967973,981.2542041,1046.685098,1112.704269,1171.794351,1229.471147,1283.97166,1314.09934,1311.838494,1344.601828,956.4633921,1093.387114,740.1398323,722.7781807,770.5105412,484.7161739,553.0109683,793.1107305,1084.260795,1113.388493,1235.826306,1427.100002,1475.501494,1464.570846,1500.735627,1526.847435,1626.059141,1157.290689,1227.498748,1509.403618,1600.481632,1739.939265,1772.635856,1829.379482,1755.222636,1719.47226,1751.226833,1773.978112
Timor-Leste,TLS,20.31537875,21.02551888,22.75889353,23.16216313,22.85280385,21.69178929,19.79504841,17.9094184,16.44594106,14.22527463,13.41887706,13.65102811,14.1880873,15.0326701,16.16121096,16.29380613,16.50775656,16.58123179,15.84528316,16.38322246,17.51146603,20.61456668,19.60515935,20.25599118,22.06789365,22.97394722,23.8333868,22.77604981,23.6777518,20.70827693,23.01177434,29.96566286,30.01980927,31.52674838,37.64935087,52.55000381,109.6973843,121.8302015,138.2065509,120.1828043,115.8999341,125.2362506,129.0095982,120.8990388,91.67474501,93.5271007,80.97209978,75.83834395,76.85666165,72.07421828
Tonga,TON,1.807431847,1.793168757,1.785039464,1.928469518,1.999976552,2.201654146,2.379779373,2.595120787,3.059851836,3.082697825,3.115900393,3.435327971,3.165793328,2.727335201,2.473107665,2.795885813,2.895363472,3.149737951,3.343810676,3.103249106,2.890663081,2.903163796,2.993691134,2.984003431,2.945613509,2.826423286,2.846283994,2.844238433,2.851955988,2.907873093,2.980513856,2.986483725,2.996273022,3.005567504,3.007778341,3.015375622,3.022027652,3.028717085,3.040290963,3.051464826,3.06450465,3.07018323,3.101921743,3.110662565,3.130838671,3.156241947,3.179038194,3.186568172,3.195880424,3.21192572
Trinidad and Tobago,TTO,98.45590218,101.6528469,106.8923824,112.0398065,115.7076367,119.8056258,129.015397,135.2399188,144.1869746,137.624098,142.084179,146.8270173,159.0976217,154.0325551,159.001878,165.1725065,163.8763372,167.3141597,178.5868894,176.7624881,178.8995075,178.1637137,175.100263,180.9573286,199.7375363,194.0685908,203.4463733,204.8165012,248.4387451,267.0731185,314.4682333,332.8686216,373.4498218,478.0811843,525.1207802,567.8895556,668.4297677,691.3010784,678.1022427,695.1392054,714.3420002,685.7353936,681.4666277,684.2148571,679.8231859,646.7197626,575.3233395,580.9105431,610.854168,615.1154914
Tunisia,TUN,176.9393079,186.3386238,190.0601369,192.4513645,202.4668509,213.4685737,202.145996,212.6013602,213.963281,211.1403848,220.8495366,226.8658824,232.9351725,240.0647705,246.6547546,249.4148377,247.9226698,253.1978996,253.3408115,257.5142219,255.7894358,269.6154929,277.1105168,277.1866914,271.619491,272.2133953,290.2617213,299.8754925,316.4860096,332.1632802,334.511671,340.8475314,340.8300096,336.7266118,344.8222368,357.9229384,376.6867346,377.0346804,405.4971084,404.7657088,399.0567304,384.4724413,383.5400787,379.6185899,372.5536894,366.05913,359.0559928,349.3758796,350.6771104,345.3431843
Turkey,TUR,1521.17271,1510.392726,1537.131475,1568.201643,1598.966224,1612.80788,1651.521844,1680.816262,1714.716731,1754.976813,1791.091317,1876.789754,1905.762455,1863.623929,1879.353131,1757.647241,1814.311837,1857.207838,1851.592599,1877.94207,1825.28339,1790.824241,1852.710402,1848.343945,1824.47944,1881.37816,2014.245331,2182.623416,2243.335502,2338.602817,2472.035698,2476.771074,2295.476519,2329.713256,2217.115074,2282.066036,2504.199747,2621.306723,2630.403587,2766.344023,2951.039074,3068.965811,3307.308196,3496.032981,3664.185715,3750.172402,3844.426533,3978.413002,4326.039959,4429.759009
Tuvalu,TUV,0.072148847,0.072782514,0.073421029,0.074087738,0.074772702,0.075338408,0.075955875,0.077026993,0.078001499,0.080034146,0.082235026,0.081438872,0.087635696,0.086866056,0.092979006,0.098774264,0.099558476,0.096264906,0.097463349,0.110030792,0.110856066,0.118225326,0.119383423,0.117823277,0.119042317,0.119275115,0.120004931,0.121063121,0.121371162,0.122935579,0.123589164,0.124159391,0.126531123,0.127733305,0.129069572,0.130464725,0.13151889,0.132946359,0.134449423,0.136086012,0.137088499,0.138399571,0.139627541,0.140918288,0.142305436,0.14371523,0.144982895,0.146153551,0.147363062,0.148704827
Taiwan_Province of China,TWN,545.9193158,536.3615215,530.5179619,521.8549881,535.909407,540.0474981,552.5241918,550.1353679,540.9946081,528.8467951,508.5504952,510.6267023,506.883683,506.3873421,495.5910391,491.1959874,483.2876509,478.0533743,475.3491121,475.0958755,494.4147573,490.2893403,488.4266208,485.1443503,485.5146205,497.8045046,495.5795269,502.1715069,502.893009,505.1696265,508.8091463,541.6959814,539.0653703,544.234417,552.3591777,563.8229184,565.38133,595.9046487,583.6808156,592.1753019,598.0358912,590.3984131,598.658418,613.8813473,622.2295808,621.4268163,630.6224221,628.2950734,636.3724711,638.68542
Tanzania_United Republic of,TZA,527.2707125,532.871215,540.2267503,542.2294242,557.7463659,575.3813745,607.6470331,617.8294222,636.2181976,651.857894,661.585477,685.7548875,704.1646772,707.5991444,690.4236406,701.6000186,718.1426041,743.6364087,752.2478852,769.3589979,780.2987156,791.2366819,796.400438,821.3210652,855.7789505,942.7205261,901.9870125,902.0447829,960.0964894,1050.735933,1067.609268,1088.798875,1136.914566,1172.505472,1178.156873,1218.42064,1257.539817,1262.805764,1331.657723,1350.138005,1417.52625,1516.511362,1534.662237,1628.350197,1692.405034,1754.6295,1768.781483,1783.238499,1817.543486,1868.065067
Uganda,UGA,342.4640539,345.3196874,356.1612496,366.595767,377.2717861,388.9590803,401.3538978,403.9268354,428.091549,437.9676764,428.1326334,433.0110452,439.5881613,445.7629123,457.8599652,468.9393742,483.3800349,435.5297115,453.6897221,469.0042566,496.6503271,515.5215481,530.6703532,545.8076045,546.3371582,557.7923516,569.5112201,584.4963915,600.8222362,616.6394393,632.110032,651.2669663,671.7929083,694.092787,712.9936863,737.0310847,759.3379235,782.6536318,976.560292,1000.121458,1029.591328,1055.47171,1077.876849,1112.756445,1150.230732,1186.215451,1093.148893,1119.144084,1169.115105,1248.580711
Ukraine,UKR,3206.421308,3305.717749,3411.176911,3490.99322,3592.076927,3683.429269,3719.818751,3746.760262,3848.0857,3871.564372,3870.851127,3830.236687,3866.080341,3887.002803,3925.526532,3974.230629,4034.164689,4086.180362,4061.907597,4077.366796,4671.344837,4320.634522,4202.131702,3985.548067,3626.505465,3366.20287,3017.457622,2830.490154,2662.041022,2589.770097,2496.212548,2491.196262,2562.355602,2575.758117,2509.96298,2482.14701,2429.917427,2492.499382,2470.606565,2368.486835,2304.818104,2472.001352,2462.347649,2533.786053,2363.199006,2020.73484,2125.07375,1945.19441,1971.055258,1989.483276
Uruguay,URY,688.5526623,678.3646621,692.8879702,725.3727622,765.5753968,812.4740413,763.6889727,760.1768216,765.8182471,800.4360716,883.3696579,896.6138854,884.5501118,787.6626267,750.3495206,773.691076,778.1596262,818.9120557,845.0907721,795.7342025,742.4021213,781.9901103,829.1092776,860.6902708,872.6578022,871.1202979,885.960837,876.5627512,857.8653842,867.1256778,851.5059194,854.2056028,892.0487444,918.8140384,949.153766,960.0067975,990.9539509,972.3702525,1045.143194,1029.662984,981.7828783,978.7929967,946.1744205,942.4770288,989.6462979,1005.273029,1021.466686,1010.329742,985.3577067,983.2119329
United States,USA,28660.72137,28952.2476,29419.16822,29539.42896,29482.13752,29417.96084,29349.45534,29094.79034,28935.0933,29851.12013,30314.52481,30260.92323,30074.60358,29043.02712,29480.19649,29203.71077,28913.10809,28989.00356,29240.83996,29350.19261,28915.54802,28825.72128,28970.59355,28891.85861,29163.70371,28832.2489,28735.96954,28769.91523,28321.38574,27854.05803,27741.63231,27053.20615,26567.50982,26683.55041,26492.10064,26396.81444,26850.00876,27145.48944,27733.03465,26378.43518,25816.78302,26103.66214,25561.0994,25582.64283,25770.69977,25496.47066,24897.49637,25409.67497,26096.58442,26579.79199
Uzbekistan,UZB,818.0259314,849.9380462,880.2096581,911.8974877,954.544688,994.8094318,1026.85422,1051.938722,1088.164755,1123.962723,1157.559898,1174.647007,1207.9375,1241.231922,1291.102666,1333.963243,1365.294988,1409.184874,1430.946871,1451.643878,1426.472936,1419.451442,1410.715018,1468.908451,1581.986631,1576.49521,1622.968713,1607.841201,1659.620712,1594.852813,1667.385121,1832.738939,2069.92017,1938.354174,1907.775555,2161.485847,2274.482271,2183.708548,2382.065879,2183.442067,2307.673306,2369.179691,2490.700876,2473.172366,2421.460003,2445.289001,2544.441078,2609.040297,2798.773828,2826.491259
Saint Vincent and the Grenadines,VCT,1.290627692,1.327437078,1.344326795,1.376530865,1.401089818,1.426192964,1.455066352,1.482894849,1.512038479,1.54430198,1.569723953,1.607836682,1.637253993,1.677411522,1.727685069,1.715819725,1.705623613,1.652808632,1.733163257,1.718456234,1.753670676,1.729285316,1.755789643,1.776138139,1.788017836,1.813443051,1.824957111,1.844081116,1.857287063,1.867147575,1.88192984,1.881654105,1.888674647,1.881471948,1.90066304,1.917804422,1.957412573,1.99773217,2.023328097,2.055881347,2.060824012,2.122843946,2.100298781,2.048111025,2.04665364,2.032348226,2.032513994,2.065399247,2.068654258,2.074480157
Venezuela,VEN,1344.413257,1371.833557,1330.450166,1411.684883,1375.397586,1292.315738,1313.745207,1356.948237,1372.909791,1459.261392,1464.744349,1486.187565,1488.221847,1484.103425,1532.980829,1545.651964,1600.509523,1635.157429,1692.624868,1746.175334,1842.937152,1905.913817,1916.980869,1946.416054,2007.822982,2197.402447,2281.068757,2416.181273,2562.997257,2519.711493,2654.933832,2638.56467,2574.902551,2559.266905,2643.925691,2663.621859,2669.174004,2730.169597,2798.684652,2708.255738,2536.273377,2558.315541,2729.495139,2716.291363,2685.307519,2640.074642,2559.311905,2434.450217,2236.974384,2068.996201
Virgin Islands_British,VGB,0.055074152,0.056673976,0.05771881,0.059132668,0.059929198,0.060777457,0.061448957,0.062250236,0.063127221,0.064386314,0.065942567,0.068984065,0.072541047,0.075947424,0.080224408,0.084995036,0.089994003,0.096334036,0.102527077,0.108622018,0.118865045,0.126476978,0.129461821,0.13326297,0.138972977,0.143987344,0.148623857,0.154842181,0.156364728,0.159911087,0.170649101,0.176426259,0.181609132,0.18442694,0.186395756,0.193673826,0.201870465,0.206854213,0.21343103,0.220568783,0.225403529,0.246761312,0.2477065,0.255299947,0.264380491,0.265680534,0.269879729,0.273975132,0.277887737,0.280041821
Virgin Islands_USA,VIR,0.899334468,0.820613934,0.889496406,0.922420105,0.958004372,0.994347009,1.018267679,1.039992916,1.06374483,1.083209446,1.110894756,1.125338315,1.16916808,1.194263286,1.216460823,1.243245154,1.279838211,0.92530781,1.107934854,1.106750344,1.10056533,1.104825534,1.111309246,1.112206171,1.118479127,1.121252689,1.123258802,1.124320719,1.12457995,1.124143679,1.123134892,1.122708777,1.121756913,1.120404832,1.118728579,1.117775627,1.115095041,1.118551267,1.117825638,1.114968058,1.112197734,1.113489421,1.111168831,1.1130585,1.117604425,1.115308303,1.116157036,1.116713769,1.117232851,1.117228797
Viet Nam,VNM,2538.616057,2514.77414,2555.109222,2619.328552,2659.24768,2542.645833,2681.787001,2757.774709,2735.310454,2722.695931,2730.170952,2760.643223,2787.258896,2756.284586,2761.255312,2779.994635,2782.428324,2757.189695,2809.201729,2866.281124,2900.300494,3005.445753,3089.532281,3150.030763,3159.746819,3269.441018,3338.761832,3349.0718,3428.925071,3560.215266,3544.729263,3549.695803,3631.046516,3736.061845,4011.2587,4169.716644,4297.465233,4380.049513,4398.804134,4509.367971,4540.434797,4595.433031,4588.699129,4628.055777,4649.041975,4550.308624,4522.66832,4500.720321,4555.872216,4555.228838
Vanuatu,VUT,6.238991846,6.855713637,6.936703391,7.655750139,8.022188611,8.384071648,8.737174454,8.453981443,8.20368805,8.011186371,7.956381267,7.943922764,8.13866699,8.349208398,8.40582123,8.718289661,9.026884523,9.393672204,9.471431057,9.837668088,10.60092144,10.98799317,11.6525479,12.37915432,12.55302267,12.63420314,12.79770487,12.94213058,13.09752606,13.42745584,12.90839507,12.27585058,12.31674986,12.77480716,13.02933064,13.27923379,13.55654918,15.70233834,15.87009608,14.95923778,15.34274925,15.57861472,15.61020405,15.61708063,15.66722735,14.18042333,12.01714467,12.45014448,12.39921579,11.67432899
Wallis and Futuna,WLF,0.142415629,0.143112586,0.144044118,0.141895318,0.139192474,0.140492528,0.133748348,0.139819029,0.181042931,0.183719229,0.177130446,0.185853119,0.192555994,0.199453189,0.211568058,0.217576332,0.219168902,0.220170171,0.22058014,0.22063927,0.22084438,0.223158437,0.224945703,0.226350032,0.226765854,0.226486612,0.226901935,0.227316329,0.227699274,0.228173208,0.228588299,0.228860077,0.229293457,0.22951365,0.229441015,0.229026907,0.228471437,0.227498916,0.226040802,0.224818813,0.223020928,0.221315085,0.219735914,0.218137088,0.216509674,0.215176665,0.214168237,0.213397428,0.212863151,0.211769676
Samoa,WSM,2.978924046,2.996754857,3.00879329,3.036386068,3.160367935,3.309712005,3.374056234,3.386534159,3.463308271,3.557212024,3.675333528,3.825454049,3.996653944,4.066228805,4.204789428,4.477701972,4.911414256,5.283441391,5.299716667,5.281700436,5.229763322,5.21729803,5.093506946,5.193160344,5.261694176,5.214649866,5.251204148,5.257757897,5.320005917,5.335751938,5.397951735,5.806394314,5.821978175,5.887481821,5.951709766,5.963847664,5.969539004,5.748676536,5.670523625,5.84468831,6.236333654,6.455619404,6.589799077,6.7068413,6.727292092,7.080436683,6.538496988,6.255472998,6.425703134,5.151558547
Yemen,YEM,111.2870823,119.1283211,118.8278888,116.0340775,122.2402311,125.227856,121.2538478,123.8048179,126.2443065,128.5214219,132.0349468,135.622044,139.2889828,143.2032841,146.9806231,150.8368502,160.5141853,171.6519724,269.4913445,287.5771986,311.9303789,315.2914184,313.0353068,343.4385167,375.8796982,354.7667394,372.649521,395.0159215,396.2045968,430.9833892,480.6480443,469.1198403,471.6855891,542.2136354,537.5782187,617.6858239,736.1975532,763.7512248,708.7186951,748.5055024,831.805782,793.9264147,716.6604696,791.4458062,754.4767019,494.534762,442.7710678,491.625049,520.1668989,546.9109659
South Africa,ZAF,1571.642501,1589.598362,1606.109113,1666.594857,1730.860256,1794.169672,1841.193048,1913.206713,1965.981472,2093.121489,2136.192535,2211.889457,2307.485127,2356.220469,2466.130906,2507.892383,2529.594377,2565.570228,2628.975576,2704.270599,2767.732822,2790.796578,2749.751705,2827.139847,2827.168186,2900.423598,2940.278468,3088.840243,3124.456802,3119.207874,3082.320314,3084.645332,3075.329495,3187.481477,3231.030805,3268.054879,3273.219439,3348.080998,3441.832594,3415.648073,3441.499918,3442.382969,3563.816083,3571.925601,3602.263085,3569.919728,3514.812783,3539.204044,3495.325796,3481.241081
